Log,Attack Type,Source
id: 1832 | dur: 1.24 | spkts: 28 | dpkts: 0 | sbytes: 3024 | dbytes: 0 | rate: 21.70 | sttl: 254 | dttl: 0 | sload: 18749.37,DoS,UNSW_NB15_training-set.csv
id: 1570 | dur: 0.32 | spkts: 10 | dpkts: 6 | sbytes: 1526 | dbytes: 268 | rate: 47.35 | sttl: 254 | dttl: 252 | sload: 34696.31,DoS,UNSW_NB15_training-set.csv
id: 325 | dur: 1.09 | spkts: 10 | dpkts: 10 | sbytes: 824 | dbytes: 2216 | rate: 17.36 | sttl: 62 | dttl: 252 | sload: 5422.72,DoS,UNSW_NB15_training-set.csv
id: 1178 | dur: 0.00 | spkts: 2 | dpkts: 0 | sbytes: 180 | dbytes: 0 | rate: 500000.00 | sttl: 254 | dttl: 0 | sload: 360000000.00,DoS,UNSW_NB15_training-set.csv
id: 1386 | dur: 0.92 | spkts: 20 | dpkts: 0 | sbytes: 1280 | dbytes: 0 | rate: 20.61 | sttl: 254 | dttl: 0 | sload: 10551.12,DoS,UNSW_NB15_training-set.csv
id: 912 | dur: 1.94 | spkts: 12 | dpkts: 10 | sbytes: 1046 | dbytes: 848 | rate: 10.81 | sttl: 254 | dttl: 252 | sload: 3950.14,DoS,UNSW_NB15_training-set.csv
id: 1155 | dur: 0.68 | spkts: 10 | dpkts: 6 | sbytes: 896 | dbytes: 268 | rate: 21.96 | sttl: 254 | dttl: 252 | sload: 9450.01,DoS,UNSW_NB15_training-set.csv
id: 1716 | dur: 0.71 | spkts: 10 | dpkts: 6 | sbytes: 718 | dbytes: 268 | rate: 21.08 | sttl: 254 | dttl: 252 | sload: 7274.55,DoS,UNSW_NB15_training-set.csv
id: 1548 | dur: 2.58 | spkts: 342 | dpkts: 66 | sbytes: 434459 | dbytes: 3720 | rate: 157.59 | sttl: 62 | dttl: 252 | sload: 1341830.00,DoS,UNSW_NB15_training-set.csv
id: 1770 | dur: 0.89 | spkts: 76 | dpkts: 28 | sbytes: 78972 | dbytes: 2148 | rate: 115.22 | sttl: 62 | dttl: 252 | sload: 697429.19,DoS,UNSW_NB15_training-set.csv
id: 810 | dur: 0.23 | spkts: 10 | dpkts: 6 | sbytes: 956 | dbytes: 268 | rate: 65.23 | sttl: 254 | dttl: 252 | sload: 29955.38,DoS,UNSW_NB15_training-set.csv
id: 1576 | dur: 0.00 | spkts: 2 | dpkts: 0 | sbytes: 168 | dbytes: 0 | rate: 125000.00 | sttl: 254 | dttl: 0 | sload: 84000000.00,DoS,UNSW_NB15_training-set.csv
id: 760 | dur: 0.20 | spkts: 10 | dpkts: 8 | sbytes: 744 | dbytes: 944 | rate: 83.45 | sttl: 62 | dttl: 252 | sload: 26310.11,DoS,UNSW_NB15_training-set.csv
id: 751 | dur: 0.19 | spkts: 10 | dpkts: 6 | sbytes: 874 | dbytes: 268 | rate: 79.48 | sttl: 254 | dttl: 252 | sload: 33361.95,DoS,UNSW_NB15_training-set.csv
id: 821 | dur: 0.00 | spkts: 2 | dpkts: 0 | sbytes: 200 | dbytes: 0 | rate: 166666.66 | sttl: 254 | dttl: 0 | sload: 133333328.00,DoS,UNSW_NB15_training-set.csv
id: 1478 | dur: 0.24 | spkts: 10 | dpkts: 6 | sbytes: 1002 | dbytes: 268 | rate: 63.17 | sttl: 254 | dttl: 252 | sload: 30390.96,DoS,UNSW_NB15_training-set.csv
id: 1873 | dur: 1.20 | spkts: 18 | dpkts: 58 | sbytes: 1124 | dbytes: 69125 | rate: 62.55 | sttl: 62 | dttl: 252 | sload: 7086.03,DoS,UNSW_NB15_training-set.csv
id: 1318 | dur: 0.00 | spkts: 2 | dpkts: 0 | sbytes: 168 | dbytes: 0 | rate: 250000.00 | sttl: 254 | dttl: 0 | sload: 168000000.00,DoS,UNSW_NB15_training-set.csv
id: 792 | dur: 3.29 | spkts: 24 | dpkts: 22 | sbytes: 1244 | dbytes: 1608 | rate: 13.67 | sttl: 62 | dttl: 252 | sload: 2899.83,DoS,UNSW_NB15_training-set.csv
id: 1582 | dur: 1.43 | spkts: 16 | dpkts: 16 | sbytes: 820 | dbytes: 930 | rate: 21.67 | sttl: 62 | dttl: 252 | sload: 4301.29,DoS,UNSW_NB15_training-set.csv
id: 1007 | dur: 0.98 | spkts: 16 | dpkts: 10 | sbytes: 912 | dbytes: 556 | rate: 25.47 | sttl: 254 | dttl: 252 | sload: 6968.91,DoS,UNSW_NB15_training-set.csv
id: 1847 | dur: 0.00 | spkts: 2 | dpkts: 0 | sbytes: 168 | dbytes: 0 | rate: 250000.00 | sttl: 254 | dttl: 0 | sload: 168000000.00,DoS,UNSW_NB15_training-set.csv
id: 299 | dur: 0.65 | spkts: 10 | dpkts: 8 | sbytes: 564 | dbytes: 354 | rate: 26.27 | sttl: 254 | dttl: 252 | sload: 6278.88,DoS,UNSW_NB15_training-set.csv
id: 774 | dur: 0.26 | spkts: 10 | dpkts: 6 | sbytes: 2550 | dbytes: 268 | rate: 58.53 | sttl: 254 | dttl: 252 | sload: 71640.12,DoS,UNSW_NB15_training-set.csv
id: 301 | dur: 0.89 | spkts: 20 | dpkts: 20 | sbytes: 3178 | dbytes: 1784 | rate: 43.58 | sttl: 62 | dttl: 252 | sload: 26997.70,DoS,UNSW_NB15_training-set.csv
id: 1835 | dur: 0.00 | spkts: 2 | dpkts: 0 | sbytes: 200 | dbytes: 0 | rate: 125000.00 | sttl: 254 | dttl: 0 | sload: 100000000.00,DoS,UNSW_NB15_training-set.csv
id: 1737 | dur: 0.58 | spkts: 8 | dpkts: 10 | sbytes: 364 | dbytes: 4382 | rate: 29.08 | sttl: 62 | dttl: 252 | sload: 4365.62,DoS,UNSW_NB15_training-set.csv
id: 363 | dur: 28.21 | spkts: 20 | dpkts: 0 | sbytes: 1280 | dbytes: 0 | rate: 0.67 | sttl: 254 | dttl: 0 | sload: 344.80,DoS,UNSW_NB15_training-set.csv
id: 1554 | dur: 0.00 | spkts: 2 | dpkts: 0 | sbytes: 180 | dbytes: 0 | rate: 333333.32 | sttl: 254 | dttl: 0 | sload: 239999984.00,DoS,UNSW_NB15_training-set.csv
id: 741 | dur: 0.00 | spkts: 2 | dpkts: 0 | sbytes: 200 | dbytes: 0 | rate: 111111.11 | sttl: 254 | dttl: 0 | sload: 88888888.00,DoS,UNSW_NB15_training-set.csv
id: 495 | dur: 0.71 | spkts: 18 | dpkts: 22 | sbytes: 1032 | dbytes: 9898 | rate: 55.15 | sttl: 62 | dttl: 252 | sload: 11029.63,DoS,UNSW_NB15_training-set.csv
id: 1849 | dur: 0.00 | spkts: 2 | dpkts: 0 | sbytes: 200 | dbytes: 0 | rate: 125000.00 | sttl: 254 | dttl: 0 | sload: 100000000.00,DoS,UNSW_NB15_training-set.csv
id: 968 | dur: 1.32 | spkts: 32 | dpkts: 30 | sbytes: 6622 | dbytes: 9490 | rate: 46.17 | sttl: 254 | dttl: 252 | sload: 38846.91,DoS,UNSW_NB15_training-set.csv
id: 529 | dur: 7.31 | spkts: 40 | dpkts: 0 | sbytes: 10880 | dbytes: 0 | rate: 5.33 | sttl: 254 | dttl: 0 | sload: 11604.79,DoS,UNSW_NB15_training-set.csv
id: 883 | dur: 2.61 | spkts: 14 | dpkts: 26 | sbytes: 976 | dbytes: 24944 | rate: 14.94 | sttl: 62 | dttl: 252 | sload: 2778.69,DoS,UNSW_NB15_training-set.csv
id: 1138 | dur: 0.00 | spkts: 2 | dpkts: 0 | sbytes: 168 | dbytes: 0 | rate: 111111.11 | sttl: 254 | dttl: 0 | sload: 74666664.00,DoS,UNSW_NB15_training-set.csv
id: 765 | dur: 1.24 | spkts: 28 | dpkts: 0 | sbytes: 3024 | dbytes: 0 | rate: 21.70 | sttl: 254 | dttl: 0 | sload: 18749.37,DoS,UNSW_NB15_training-set.csv
id: 512 | dur: 1.25 | spkts: 4 | dpkts: 0 | sbytes: 400 | dbytes: 0 | rate: 2.41 | sttl: 254 | dttl: 0 | sload: 1924.76,DoS,UNSW_NB15_training-set.csv
id: 992 | dur: 0.00 | spkts: 2 | dpkts: 0 | sbytes: 256 | dbytes: 0 | rate: 166666.66 | sttl: 254 | dttl: 0 | sload: 170666656.00,DoS,UNSW_NB15_training-set.csv
id: 1863 | dur: 0.00 | spkts: 2 | dpkts: 0 | sbytes: 200 | dbytes: 0 | rate: 333333.32 | sttl: 254 | dttl: 0 | sload: 266666656.00,DoS,UNSW_NB15_training-set.csv
id: 1045 | dur: 0.25 | spkts: 10 | dpkts: 6 | sbytes: 982 | dbytes: 268 | rate: 59.56 | sttl: 254 | dttl: 252 | sload: 28079.31,DoS,UNSW_NB15_training-set.csv
id: 1300 | dur: 4.20 | spkts: 10 | dpkts: 8 | sbytes: 994 | dbytes: 354 | rate: 4.05 | sttl: 254 | dttl: 252 | sload: 1704.67,DoS,UNSW_NB15_training-set.csv
0.001055: 0.00 | 132: 1388 | 164: 0 | 31: 254 | 29: 0 | 0: 0 | 0.1: 0 | 500473.9375: 292210528.00 | 621800.9375: 0.00 | 2: 2,DoS,UNSW-NB15_1.csv
id: 1943 | dur: 0.00 | spkts: 2 | dpkts: 0 | sbytes: 1382 | dbytes: 0 | rate: 100000.00 | sttl: 254 | dttl: 0 | sload: 552800000.00,DoS,UNSW_NB15_training-set.csv
id: 920 | dur: 1.07 | spkts: 12 | dpkts: 10 | sbytes: 994 | dbytes: 840 | rate: 19.61 | sttl: 254 | dttl: 252 | sload: 6813.27,DoS,UNSW_NB15_training-set.csv
id: 1711 | dur: 0.23 | spkts: 10 | dpkts: 8 | sbytes: 874 | dbytes: 2450 | rate: 74.10 | sttl: 62 | dttl: 252 | sload: 27441.92,DoS,UNSW_NB15_training-set.csv
id: 1422 | dur: 0.01 | spkts: 2 | dpkts: 2 | sbytes: 76 | dbytes: 130 | rate: 235.85 | sttl: 254 | dttl: 60 | sload: 23899.37,DoS,UNSW_NB15_training-set.csv
id: 818 | dur: 0.00 | spkts: 2 | dpkts: 0 | sbytes: 168 | dbytes: 0 | rate: 125000.00 | sttl: 254 | dttl: 0 | sload: 84000000.00,DoS,UNSW_NB15_training-set.csv
id: 544 | dur: 0.00 | spkts: 2 | dpkts: 0 | sbytes: 200 | dbytes: 0 | rate: 200000.01 | sttl: 254 | dttl: 0 | sload: 160000000.00,DoS,UNSW_NB15_training-set.csv
id: 1772 | dur: 3.02 | spkts: 24 | dpkts: 22 | sbytes: 1256 | dbytes: 1666 | rate: 14.92 | sttl: 62 | dttl: 252 | sload: 3192.66,DoS,UNSW_NB15_training-set.csv
id: 1128 | dur: 0.00 | spkts: 2 | dpkts: 0 | sbytes: 180 | dbytes: 0 | rate: 333333.32 | sttl: 254 | dttl: 0 | sload: 239999984.00,DoS,UNSW_NB15_training-set.csv
id: 601 | dur: 0.35 | spkts: 10 | dpkts: 6 | sbytes: 1612 | dbytes: 268 | rate: 43.38 | sttl: 254 | dttl: 252 | sload: 33566.69,DoS,UNSW_NB15_training-set.csv
id: 1934 | dur: 0.00 | spkts: 2 | dpkts: 0 | sbytes: 254 | dbytes: 0 | rate: 111111.11 | sttl: 254 | dttl: 0 | sload: 112888888.00,DoS,UNSW_NB15_training-set.csv
id: 1513 | dur: 0.51 | spkts: 10 | dpkts: 8 | sbytes: 1268 | dbytes: 354 | rate: 33.42 | sttl: 254 | dttl: 252 | sload: 17960.95,DoS,UNSW_NB15_training-set.csv
id: 260 | dur: 0.00 | spkts: 2 | dpkts: 0 | sbytes: 168 | dbytes: 0 | rate: 333333.32 | sttl: 254 | dttl: 0 | sload: 224000000.00,DoS,UNSW_NB15_training-set.csv
id: 947 | dur: 0.00 | spkts: 2 | dpkts: 0 | sbytes: 168 | dbytes: 0 | rate: 76923.08 | sttl: 254 | dttl: 0 | sload: 51692308.00,DoS,UNSW_NB15_training-set.csv
id: 555 | dur: 0.00 | spkts: 2 | dpkts: 0 | sbytes: 200 | dbytes: 0 | rate: 333333.32 | sttl: 254 | dttl: 0 | sload: 266666656.00,DoS,UNSW_NB15_training-set.csv
id: 1549 | dur: 0.00 | spkts: 2 | dpkts: 0 | sbytes: 180 | dbytes: 0 | rate: 333333.32 | sttl: 254 | dttl: 0 | sload: 239999984.00,DoS,UNSW_NB15_training-set.csv
id: 1239 | dur: 0.00 | spkts: 2 | dpkts: 0 | sbytes: 200 | dbytes: 0 | rate: 200000.01 | sttl: 254 | dttl: 0 | sload: 160000000.00,DoS,UNSW_NB15_training-set.csv
id: 1949 | dur: 0.80 | spkts: 10 | dpkts: 8 | sbytes: 2960 | dbytes: 516 | rate: 21.22 | sttl: 254 | dttl: 252 | sload: 26601.60,DoS,UNSW_NB15_training-set.csv
id: 687 | dur: 0.00 | spkts: 2 | dpkts: 0 | sbytes: 200 | dbytes: 0 | rate: 125000.00 | sttl: 254 | dttl: 0 | sload: 100000000.00,DoS,UNSW_NB15_training-set.csv
id: 672 | dur: 0.70 | spkts: 10 | dpkts: 8 | sbytes: 526 | dbytes: 354 | rate: 24.38 | sttl: 254 | dttl: 252 | sload: 5438.15,DoS,UNSW_NB15_training-set.csv
id: 1216 | dur: 0.98 | spkts: 10 | dpkts: 6 | sbytes: 1294 | dbytes: 268 | rate: 15.36 | sttl: 254 | dttl: 252 | sload: 9546.42,DoS,UNSW_NB15_training-set.csv
id: 598 | dur: 0.00 | spkts: 2 | dpkts: 0 | sbytes: 104 | dbytes: 0 | rate: 125000.00 | sttl: 254 | dttl: 0 | sload: 52000000.00,DoS,UNSW_NB15_training-set.csv
id: 1311 | dur: 2.49 | spkts: 10 | dpkts: 8 | sbytes: 814 | dbytes: 354 | rate: 6.84 | sttl: 254 | dttl: 252 | sload: 2358.40,DoS,UNSW_NB15_training-set.csv
id: 1532 | dur: 0.16 | spkts: 10 | dpkts: 6 | sbytes: 962 | dbytes: 268 | rate: 91.65 | sttl: 254 | dttl: 252 | sload: 42331.14,DoS,UNSW_NB15_training-set.csv
id: 1495 | dur: 0.27 | spkts: 10 | dpkts: 8 | sbytes: 882 | dbytes: 1450 | rate: 63.48 | sttl: 254 | dttl: 252 | sload: 23717.78,DoS,UNSW_NB15_training-set.csv
id: 902 | dur: 0.00 | spkts: 2 | dpkts: 0 | sbytes: 168 | dbytes: 0 | rate: 333333.32 | sttl: 254 | dttl: 0 | sload: 224000000.00,DoS,UNSW_NB15_training-set.csv
id: 744 | dur: 0.00 | spkts: 2 | dpkts: 0 | sbytes: 200 | dbytes: 0 | rate: 200000.01 | sttl: 254 | dttl: 0 | sload: 160000000.00,DoS,UNSW_NB15_training-set.csv
0.001055: 0.63 | 132: 564 | 164: 354 | 31: 254 | 29: 252 | 0: 2 | 0.1: 1 | 500473.9375: 6456.65 | 621800.9375: 3940.08 | 2: 10,DoS,UNSW-NB15_1.csv
id: 1952 | dur: 0.00 | spkts: 2 | dpkts: 0 | sbytes: 168 | dbytes: 0 | rate: 250000.00 | sttl: 254 | dttl: 0 | sload: 168000000.00,DoS,UNSW_NB15_training-set.csv
id: 1533 | dur: 0.24 | spkts: 10 | dpkts: 10 | sbytes: 774 | dbytes: 5002 | rate: 79.94 | sttl: 62 | dttl: 252 | sload: 23461.30,DoS,UNSW_NB15_training-set.csv
id: 1452 | dur: 1.13 | spkts: 28 | dpkts: 26 | sbytes: 4994 | dbytes: 3330 | rate: 47.11 | sttl: 254 | dttl: 252 | sload: 34243.67,DoS,UNSW_NB15_training-set.csv
id: 1904 | dur: 0.00 | spkts: 2 | dpkts: 0 | sbytes: 200 | dbytes: 0 | rate: 111111.11 | sttl: 254 | dttl: 0 | sload: 88888888.00,DoS,UNSW_NB15_training-set.csv
id: 1901 | dur: 0.00 | spkts: 2 | dpkts: 0 | sbytes: 200 | dbytes: 0 | rate: 125000.00 | sttl: 254 | dttl: 0 | sload: 100000000.00,DoS,UNSW_NB15_training-set.csv
id: 1445 | dur: 0.62 | spkts: 10 | dpkts: 10 | sbytes: 834 | dbytes: 1434 | rate: 30.43 | sttl: 62 | dttl: 252 | sload: 9622.88,DoS,UNSW_NB15_training-set.csv
id: 1497 | dur: 0.51 | spkts: 8 | dpkts: 8 | sbytes: 364 | dbytes: 1412 | rate: 29.69 | sttl: 62 | dttl: 252 | sload: 5050.57,DoS,UNSW_NB15_training-set.csv
id: 1661 | dur: 0.50 | spkts: 14 | dpkts: 6 | sbytes: 6830 | dbytes: 268 | rate: 37.89 | sttl: 254 | dttl: 252 | sload: 101189.09,DoS,UNSW_NB15_training-set.csv
id: 1355 | dur: 1.61 | spkts: 46 | dpkts: 208 | sbytes: 2208 | dbytes: 253632 | rate: 157.00 | sttl: 62 | dttl: 252 | sload: 10723.25,DoS,UNSW_NB15_training-set.csv
id: 801 | dur: 1.58 | spkts: 50 | dpkts: 24 | sbytes: 41257 | dbytes: 1838 | rate: 46.26 | sttl: 62 | dttl: 252 | sload: 204965.98,DoS,UNSW_NB15_training-set.csv
id: 1836 | dur: 1.24 | spkts: 28 | dpkts: 0 | sbytes: 3024 | dbytes: 0 | rate: 21.70 | sttl: 254 | dttl: 0 | sload: 18749.37,DoS,UNSW_NB15_training-set.csv
id: 1585 | dur: 0.18 | spkts: 10 | dpkts: 6 | sbytes: 576 | dbytes: 268 | rate: 83.19 | sttl: 254 | dttl: 252 | sload: 23027.26,DoS,UNSW_NB15_training-set.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 22490979 | Tot Fwd Pkts: 8 | Tot Bwd Pkts: 4 | TotLen Fwd Pkts: 263 | TotLen Bwd Pkts: 972 | Fwd Pkt Len Max: 263 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 32.88 | Fwd Pkt Len Std: 92.98 | Bwd Pkt Len Max: 972,Dos Attacks-Goldeneye,02-15-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 5009345 | Tot Fwd Pkts: 4 | Tot Bwd Pkts: 4 | TotLen Fwd Pkts: 305 | TotLen Bwd Pkts: 662 | Fwd Pkt Len Max: 305 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 76.25 | Fwd Pkt Len Std: 152.50 | Bwd Pkt Len Max: 662,Dos Attacks-Goldeneye,02-15-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 11781142 | Tot Fwd Pkts: 4 | Tot Bwd Pkts: 4 | TotLen Fwd Pkts: 256 | TotLen Bwd Pkts: 662 | Fwd Pkt Len Max: 256 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 64.00 | Fwd Pkt Len Std: 128.00 | Bwd Pkt Len Max: 662,Dos Attacks-Goldeneye,02-15-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 5010946 | Tot Fwd Pkts: 4 | Tot Bwd Pkts: 4 | TotLen Fwd Pkts: 529 | TotLen Bwd Pkts: 972 | Fwd Pkt Len Max: 529 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 132.25 | Fwd Pkt Len Std: 264.50 | Bwd Pkt Len Max: 972,Dos Attacks-Goldeneye,02-15-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 11964761 | Tot Fwd Pkts: 4 | Tot Bwd Pkts: 4 | TotLen Fwd Pkts: 350 | TotLen Bwd Pkts: 972 | Fwd Pkt Len Max: 350 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 87.50 | Fwd Pkt Len Std: 175.00 | Bwd Pkt Len Max: 972,Dos Attacks-Goldeneye,02-15-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 5021068 | Tot Fwd Pkts: 4 | Tot Bwd Pkts: 4 | TotLen Fwd Pkts: 439 | TotLen Bwd Pkts: 662 | Fwd Pkt Len Max: 439 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 109.75 | Fwd Pkt Len Std: 219.50 | Bwd Pkt Len Max: 662,Dos Attacks-Goldeneye,02-15-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 11380069 | Tot Fwd Pkts: 4 | Tot Bwd Pkts: 4 | TotLen Fwd Pkts: 330 | TotLen Bwd Pkts: 662 | Fwd Pkt Len Max: 330 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 82.50 | Fwd Pkt Len Std: 165.00 | Bwd Pkt Len Max: 662,Dos Attacks-Goldeneye,02-15-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 11962453 | Tot Fwd Pkts: 4 | Tot Bwd Pkts: 4 | TotLen Fwd Pkts: 383 | TotLen Bwd Pkts: 972 | Fwd Pkt Len Max: 383 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 95.75 | Fwd Pkt Len Std: 191.50 | Bwd Pkt Len Max: 972,Dos Attacks-Goldeneye,02-15-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 5068401 | Tot Fwd Pkts: 4 | Tot Bwd Pkts: 4 | TotLen Fwd Pkts: 525 | TotLen Bwd Pkts: 662 | Fwd Pkt Len Max: 525 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 131.25 | Fwd Pkt Len Std: 262.50 | Bwd Pkt Len Max: 662,Dos Attacks-Goldeneye,02-15-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 11967636 | Tot Fwd Pkts: 4 | Tot Bwd Pkts: 4 | TotLen Fwd Pkts: 457 | TotLen Bwd Pkts: 972 | Fwd Pkt Len Max: 457 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 114.25 | Fwd Pkt Len Std: 228.50 | Bwd Pkt Len Max: 972,Dos Attacks-Goldeneye,02-15-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 5003520 | Tot Fwd Pkts: 4 | Tot Bwd Pkts: 4 | TotLen Fwd Pkts: 341 | TotLen Bwd Pkts: 972 | Fwd Pkt Len Max: 341 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 85.25 | Fwd Pkt Len Std: 170.50 | Bwd Pkt Len Max: 972,Dos Attacks-Goldeneye,02-15-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 11478703 | Tot Fwd Pkts: 4 | Tot Bwd Pkts: 4 | TotLen Fwd Pkts: 306 | TotLen Bwd Pkts: 972 | Fwd Pkt Len Max: 306 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 76.50 | Fwd Pkt Len Std: 153.00 | Bwd Pkt Len Max: 972,Dos Attacks-Goldeneye,02-15-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 15623715 | Tot Fwd Pkts: 7 | Tot Bwd Pkts: 4 | TotLen Fwd Pkts: 482 | TotLen Bwd Pkts: 972 | Fwd Pkt Len Max: 482 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 68.86 | Fwd Pkt Len Std: 182.18 | Bwd Pkt Len Max: 972,Dos Attacks-Goldeneye,02-15-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 5010025 | Tot Fwd Pkts: 4 | Tot Bwd Pkts: 4 | TotLen Fwd Pkts: 498 | TotLen Bwd Pkts: 662 | Fwd Pkt Len Max: 498 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 124.50 | Fwd Pkt Len Std: 249.00 | Bwd Pkt Len Max: 662,Dos Attacks-Goldeneye,02-15-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 5079794 | Tot Fwd Pkts: 4 | Tot Bwd Pkts: 4 | TotLen Fwd Pkts: 356 | TotLen Bwd Pkts: 972 | Fwd Pkt Len Max: 356 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 89.00 | Fwd Pkt Len Std: 178.00 | Bwd Pkt Len Max: 972,Dos Attacks-Goldeneye,02-15-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 11779243 | Tot Fwd Pkts: 4 | Tot Bwd Pkts: 4 | TotLen Fwd Pkts: 388 | TotLen Bwd Pkts: 972 | Fwd Pkt Len Max: 388 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 97.00 | Fwd Pkt Len Std: 194.00 | Bwd Pkt Len Max: 972,Dos Attacks-Goldeneye,02-15-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 5999621 | Tot Fwd Pkts: 4 | Tot Bwd Pkts: 4 | TotLen Fwd Pkts: 358 | TotLen Bwd Pkts: 662 | Fwd Pkt Len Max: 358 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 89.50 | Fwd Pkt Len Std: 179.00 | Bwd Pkt Len Max: 662,Dos Attacks-Goldeneye,02-15-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 11956186 | Tot Fwd Pkts: 4 | Tot Bwd Pkts: 4 | TotLen Fwd Pkts: 251 | TotLen Bwd Pkts: 972 | Fwd Pkt Len Max: 251 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 62.75 | Fwd Pkt Len Std: 125.50 | Bwd Pkt Len Max: 972,Dos Attacks-Goldeneye,02-15-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 5011857 | Tot Fwd Pkts: 4 | Tot Bwd Pkts: 4 | TotLen Fwd Pkts: 374 | TotLen Bwd Pkts: 662 | Fwd Pkt Len Max: 374 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 93.50 | Fwd Pkt Len Std: 187.00 | Bwd Pkt Len Max: 662,Dos Attacks-Goldeneye,02-15-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 9925168 | Tot Fwd Pkts: 4 | Tot Bwd Pkts: 4 | TotLen Fwd Pkts: 406 | TotLen Bwd Pkts: 972 | Fwd Pkt Len Max: 406 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 101.50 | Fwd Pkt Len Std: 203.00 | Bwd Pkt Len Max: 972,Dos Attacks-Goldeneye,02-15-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 11964340 | Tot Fwd Pkts: 4 | Tot Bwd Pkts: 4 | TotLen Fwd Pkts: 725 | TotLen Bwd Pkts: 972 | Fwd Pkt Len Max: 725 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 181.25 | Fwd Pkt Len Std: 362.50 | Bwd Pkt Len Max: 972,Dos Attacks-Goldeneye,02-15-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 6006445 | Tot Fwd Pkts: 4 | Tot Bwd Pkts: 4 | TotLen Fwd Pkts: 428 | TotLen Bwd Pkts: 972 | Fwd Pkt Len Max: 428 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 107.00 | Fwd Pkt Len Std: 214.00 | Bwd Pkt Len Max: 972,Dos Attacks-Goldeneye,02-15-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 5012385 | Tot Fwd Pkts: 4 | Tot Bwd Pkts: 4 | TotLen Fwd Pkts: 538 | TotLen Bwd Pkts: 972 | Fwd Pkt Len Max: 538 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 134.50 | Fwd Pkt Len Std: 269.00 | Bwd Pkt Len Max: 972,Dos Attacks-Goldeneye,02-15-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 5054554 | Tot Fwd Pkts: 4 | Tot Bwd Pkts: 4 | TotLen Fwd Pkts: 357 | TotLen Bwd Pkts: 972 | Fwd Pkt Len Max: 357 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 89.25 | Fwd Pkt Len Std: 178.50 | Bwd Pkt Len Max: 972,Dos Attacks-Goldeneye,02-15-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 5003564 | Tot Fwd Pkts: 4 | Tot Bwd Pkts: 4 | TotLen Fwd Pkts: 486 | TotLen Bwd Pkts: 972 | Fwd Pkt Len Max: 486 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 121.50 | Fwd Pkt Len Std: 243.00 | Bwd Pkt Len Max: 972,Dos Attacks-Goldeneye,02-15-2018.csv
